Target device: xilinx_u280_gen3x16_xdma_base_1-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
13679.5,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13699.7,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13719.9,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13740.1,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13760.2,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13780.4,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13800.6,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13820.8,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13841,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13861.2,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13881.4,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13901.5,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13921.7,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13941.9,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13962.1,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
13982.3,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14002.4,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14022.6,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14042.8,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14063,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14083.2,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14103.4,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14123.5,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14143.7,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14163.9,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14184.1,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14204.2,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14224.4,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14244.6,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14264.7,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14284.9,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14305.1,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14325.3,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14345.5,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14365.7,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14385.8,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14406,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14426.2,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14446.3,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14466.5,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14486.7,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14506.9,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14527,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14547.2,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14567.4,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14587.6,758,12184,1331,12147,10314,851,0,3281,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14607.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14629,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14649.2,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14669.4,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14689.6,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14709.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14729.9,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14750.1,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14770.3,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14790.5,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14810.6,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14830.8,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14851,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14871.2,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14891.4,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14911.5,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14931.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14951.9,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14972,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
14992.2,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15012.3,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15032.5,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15052.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15072.9,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15093,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15113.2,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15133.4,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15153.6,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15173.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15193.9,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15214.1,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15234.3,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15254.5,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15274.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15294.8,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15315,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15335.2,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15355.4,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15375.6,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15395.7,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15415.9,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15436.1,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15456.3,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15476.5,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15496.6,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15516.8,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15537,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15557.2,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15577.4,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15597.6,779,12177,1334,12144,10236,851,0,3286,0,2,0,0,30,26,0,0,33,40,35,35,28,0,0,1151,
15617.7,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15639.1,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15659.2,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15679.4,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15699.6,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15719.8,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15739.9,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15760.1,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15780.3,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15800.4,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15820.6,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15840.7,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15860.8,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15881,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15901.2,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15921.4,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15941.5,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15961.7,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
15981.9,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16002.1,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16022.3,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16042.4,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16062.6,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16082.8,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16102.9,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16123.1,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16143.2,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16163.3,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16183.5,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16203.6,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16223.7,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16243.9,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16264,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16284.1,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16304.3,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16324.4,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16344.5,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16364.7,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16384.8,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16404.9,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16425.1,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16445.2,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16465.3,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16485.5,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16505.6,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16525.7,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16545.9,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16566,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16586.2,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16606.3,772,12184,1331,12154,10278,851,0,3280,0,2,0,0,30,26,0,0,33,39,35,35,28,0,0,1151,
16626.4,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16647.7,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16667.9,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16688,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16708.2,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16728.4,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16748.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16768.7,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16788.9,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16809.1,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16829.3,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16849.5,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16869.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16889.8,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16910,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16930.2,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16950.4,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16970.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
16990.7,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17010.9,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17031.1,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17051.3,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17071.5,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17091.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17111.7,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17131.9,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17152.1,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17172.3,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17192.5,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17212.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17232.8,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17253,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17273.2,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17293.4,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17313.5,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17333.7,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17353.9,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17374.1,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17394.3,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17414.4,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17434.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17454.7,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17474.8,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17495,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17515.1,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17535.2,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17555.4,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17575.5,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17595.6,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17615.8,764,12178,1323,12154,10224,851,0,3287,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1151,
17635.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17657,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17677.2,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17697.4,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17717.6,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17737.8,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17757.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17778.1,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17798.3,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17818.5,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17838.7,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17858.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17879.1,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17899.3,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17919.4,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17939.6,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17959.8,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
17979.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18000.1,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18020.3,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18040.5,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18060.7,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18080.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18101,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18121.2,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18141.4,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18161.6,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18181.8,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18201.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18222.1,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18242.3,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18262.5,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18282.7,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
18302.9,800,12178,1340,12149,10302,851,0,3288,0,2,0,0,30,26,0,0,33,39,34,35,28,0,0,1152,
