Target device: xilinx_u280_gen3x16_xdma_base_1-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
8220.63,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8240.82,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8261,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8281.14,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8301.33,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8321.52,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8341.7,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8361.89,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8382.08,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8402.27,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8422.45,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8442.64,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8462.82,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8482.96,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8503.14,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8523.29,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8543.46,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8563.61,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8583.8,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8603.99,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8624.17,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8644.32,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8664.5,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8684.64,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8704.83,1092,12242,1416,12191,10068,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
8725.01,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8746.27,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8766.41,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8786.6,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8806.79,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8826.97,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8847.16,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8867.3,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8887.5,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8907.68,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8927.87,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8948.01,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8968.21,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
8988.34,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9008.49,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9028.67,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9048.82,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9069,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9089.14,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9109.29,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9129.47,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9149.66,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9169.85,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9190.03,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9210.17,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9230.31,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9250.49,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9270.68,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9290.87,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9311.05,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9331.24,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9351.43,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9371.61,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9391.8,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9411.99,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9432.18,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9452.32,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9472.51,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9492.69,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9512.88,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9533.07,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9553.26,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9573.44,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9593.59,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9613.77,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9633.96,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9654.14,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9674.29,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9694.47,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9714.62,1061,12239,1410,12192,10020,851,0,3274,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1147,
9734.81,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9756.01,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9776.15,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9796.29,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9816.47,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9836.61,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9856.8,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9876.99,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9897.17,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9917.31,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9937.46,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9957.61,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9977.79,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
9997.98,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10018.2,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10038.3,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10058.4,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10078.6,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10098.8,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10119,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10139.2,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10159.4,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10179.5,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10199.7,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10219.9,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10240.1,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10260.2,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10280.4,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10300.6,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10320.8,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10341,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10361.2,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10381.3,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10401.5,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10421.7,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10441.9,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10462.1,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10482.2,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10502.4,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10522.6,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10542.8,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10562.9,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10583.1,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10603.3,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10623.5,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10643.6,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10663.8,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10683.9,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10704.1,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10724.3,1075,12241,1409,12191,10032,850,0,3275,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1148,
10744.4,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10765.7,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10785.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10806.1,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10826.3,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10846.5,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10866.6,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10886.8,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10907,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10927.2,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10947.3,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10967.5,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
10987.7,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11007.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11028.1,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11048.2,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11068.3,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11088.5,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11108.7,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11128.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11149.1,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11169.3,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11189.4,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11209.6,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11229.8,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11249.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11270.1,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11290.2,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11310.4,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11330.6,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11350.8,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11371,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11391.1,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11411.3,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11431.5,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11451.7,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11471.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11492,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11512.2,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11532.4,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11552.5,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11572.7,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11592.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11613.1,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11633.3,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11653.5,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11673.7,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11693.9,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11714,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11734.2,1058,12246,1414,12205,9894,850,0,3273,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1146,
11754.4,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11775.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11795.8,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11816,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11836.2,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11856.4,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11876.6,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11896.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11916.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11937.1,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11957.2,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11977.3,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
11997.5,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12017.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12037.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12058,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12078.2,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12098.4,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12118.5,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12138.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12158.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12179.1,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12199.3,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12219.5,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12239.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12259.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12280,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12300.2,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12320.3,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12340.5,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12360.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12380.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12401.1,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12421.3,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12441.5,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12461.6,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12481.8,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12502,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12522.2,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12542.3,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12562.5,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12582.7,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12602.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12623.1,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12643.2,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12663.4,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12683.6,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12703.8,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12723.9,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12744.1,1069,12244,1419,12194,9918,850,0,3276,2,0,0,0,27,24,0,0,31,37,32,32,26,0,0,1147,
12764.3,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
